"A 1998","ジャンル","曲 名","演奏者","演奏者2","演奏者3","演奏者4","演奏者5","演奏者6","演奏者7","伴奏","伴奏2","伴奏3","伴奏4","作詞者","補作","作曲者","作曲者2","編曲者","レーベル","レコード番号","シリアル番号","発売","備考","昭和館","場所","箱"
"06","映画主題歌","若いマドロス","大川静夫",,,,,,,"N.O楽団",,,,"恩田幸夫",,"江口夜詩",,"江口夜詩","ニットー","5768ｰＡ",,1932,"東活映画主題歌 フォックストロット S1000-Aは再発売か？","なし",,
"01","ダンス小唄","泣きぼくろ","丸山和歌子",,,,,,,"N.O楽団",,,,"川瀬勇三",,"江口夜詩",,"江口夜詩","ニットー","5768ｰＢ",,1932,"ルンバ","なし",,
"01","流行歌","咲かぬ花なら","二村定一","日東女声合唱団",,,,,,"N.O楽団",,,,"落合四一",,"江口夜詩",,"江口夜詩","ニットー","5975ｰＡ",,1933,"タンゴ","なし",,
"01","流行歌","泣いちゃいけない","丸山和歌子",,,,,,,"N.O楽団",,,,"落合四一",,"江口夜詩",,"江口夜詩","ニットー","5975ｰＢ",,1933,"ブルース","なし",,
"01","流行歌","秋のエレヂー","大川静夫（唄）","カナイセツヲ（口笛）",,,,,,"N.O楽団",,,,"西岡水朗",,"江口夜詩",,"江口夜詩","ニットー","5838ｰＡ",,1932,,"なし",,
"01","流行歌","うたかたの夢","大川静夫",,,,,,,"N.O楽団",,,,"佐々木緑亭",,"江口夜詩",,"江口夜詩","ニットー","5838ｰＢ",,1932,,"なし",,
"01","流行歌","夕日は落ちて","水谷文男",,,,,,,"N.O楽団",,,,"石松秋二",,"江口夜詩",,"江口夜詩","ニットー","5977ｰＡ",,1933,"フォックストロット","なし",,
"01","流行歌","春の宵","川路美子",,,,,,,"N.O楽団",,,,"伊藤星司",,"森 義八郎",,"池譲","ニットー","5977ｰＢ",,1933,"フォックストロット","なし",,
"04","ジャズソング","春来たりなば","内海一郎",,,,,,,"ニットージャズバンド",,,,"判読できず",,,,"島田治一","ニットー","判読できず",,"不詳",,,,
"04","ジャズソング","テルミー","内海一郎",,,,,,,"判読できず",,,,"判読できず",,,,"島田治一","ニットー","判読できず",,"不詳",,,,
"01","流行歌","やくざ双六","橋本一郎",,,,,,,"ニットー管弦楽団",,,,"野村俊夫",,"長津 弥",,"長津 弥","ニットー","59001-A",,1935,,"なし",,
"01","流行歌","しぐれ草紙","新橋みどり",,,,,,,"ニットー管弦楽団",,,,"野村俊夫",,"斎藤 元",,"斎藤 元","ニットー","59001-B",,1935,,"なし",,
"01","流行歌","流れ星","日置 静",,,,,,,"ウエスターン管弦楽団",,,,"松坂直美",,"山下五郎",,"長津 弥","ニットー","20029-A",,"不詳",,,,
"01","流行歌","落葉しぐれ","奥田英子",,,,,,,"ウエスターン管弦楽団",,,,"松村又一",,"館野信平",,"鈴木哲夫","ニットー","20029-B",,"不詳",,,,
"01","流行歌","春の口笛","奥田英子",,,,,,,"ニットー管弦楽団",,,,"藤原山彦",,"草笛道朗",,"服部良一","ニットー","59047-A",,"不詳","トロット",,,
"01","流行歌","沙漠の花","橋本一郎",,,,,,,"ニットー管弦楽団",,,,"伊藤松雄",,"服部良一",,"服部良一","ニットー","59047-B",,"不詳","パソドブレ",,,
"07","新鉄道唱歌","山陰線","永井郁子",,,,,,,"沢田柳吉(ピアノ)",,,,"記載なし",,"記載なし",,,"ニットー","3607-A",,1929,"鉄道省・大阪毎日・東京日日新聞社発表","https://search.showakan.go.jp/search/record/detail.php?id=90148633",,
"07","新鉄道唱歌","山陰線","岩崎英太指揮","児童合唱団",,,,,,,,,,"記載なし",,"記載なし",,,"ニットー","3607-B",,1929,"鉄道省・大阪毎日・東京日日新聞社発表","https://search.showakan.go.jp/search/record/detail.php?id=90148634",,
"10","記載なし","アレコキ","神田千鶴子","瀧田清之介",,,,,,"シルバリー・ユカレリアンズ",,,,"記載なし",,"記載なし",,,"ニットー","記載なし",,"不詳",,"なし",,
"10","記載なし","片想ひ","神田千鶴子","神原友子",,,,,,"シルバリー・ユカレリアンズ",,,,"記載なし",,"記載なし",,,"ニットー","記載なし",,"不詳",,"なし",,
"01","流行歌","女給の唄","酒井ゆり子",,,,,,,"日東管弦団",,,,"伊藤松雄",,"永井 巴",,,"ニットー","4292-A",,1930,"広津和郎原作　婦人公論連載『女給』","なし",,
"01","流行歌","投げキッス","酒井ゆり子",,,,,,,"判読できず",,,,"段谷秋比登",,"永井 巴",,,"ニットー","4292-B",,1930,,"なし",,
"01","ダンス小唄","君にもたれて","川路美子",,,,,,,"N.O楽団",,,,"林 柳波",,"池 譲",,"池 譲","ニットー","5787-A",,1932,"ブルース　S1840-Bと同じ曲か？","なし",,
"01","ダンス小唄","嘆きのセレナーデ","川路美子",,,,,,,"N.O楽団",,,,"水木讓治",,"田村しげる",,"江口夜詩","ニットー","5787-B",,1932,"ワルツ","なし",,
"07","唱歌","戦友","玉津志摩子","ニットー合唱団",,,,,,"ニットー管弦楽団",,,,"記載なし",,"記載なし",,,"ニットー","20055-A",,"不詳",,"なし",,
"07","唱歌","勇敢なる水兵・水師営の会見","室 冨美子",,,,,,,"ニットー管弦楽団",,,,"記載なし",,"記載なし",,,"ニットー","20055-B",,"不詳",,"なし",,
"01","ジャズソング","銀座行進曲","内海一郎",,,,,,,"日東ジャズバンド",,,,"正岡 容",,"塩尻精八",,,"ニットー","3440-A",,1928,,"なし",,
"01","ジャズソング","道頓堀行進曲","内海一郎",,,,,,,"日東ジャズバンド",,,,"日比野繁次郎",,"塩尻精八",,,"ニットー","3440-B",,1928,,"なし",,
"10","高島屋店歌","朝の歌","水野康孝(独唱)","檜 健次(振付)",,,,,,"日東オーケストラ",,,,"与謝野 寛",,"辻 順治",,,"ニットー","なしA",,"不詳","高島屋店歌","なし",,
"10","高島屋店歌","感謝の歌","藤田文子(独唱)","檜 健次(振付)",,,,,,"日東オーケストラ",,,,"与謝野 寛",,"小林光夫",,,"ニットー","なしB",,"不詳","高島屋店歌","なし",,
"01","新小唄","姫路おどり","橋本一郎","新橋喜代丸","ニットー合唱団",,,,,"ニットー和洋楽団",,,,"姫津線全通記念事業協会",,"大村能章",,"大村能章","ニットー","59070-A",,"不詳",,"なし",,
"01","流行歌","姫津双六","橋本一郎",,,,,,,"ニットー管弦楽団",,,,"大塚 徹",,"長津 弥",,"長津 弥","ニットー","59070-B",,"不詳",,"なし",,
"01","流行歌","陽気な彼女たち","大川静夫（唄）","カナ井セツヲ（口笛）",,,,,,"N.O楽団",,,,"島田磬也",,"江口夜詩",,"江口夜詩","ニットー","5976-A",,1933,"シックスエイト","なし",,
"01","流行歌","露西亜むすめ","川路美子",,,,,,,"N.O楽団",,,,"大沼 萍",,"江口夜詩",,"江口夜詩","ニットー","5976-B",,1933,"ワンステップ","なし",,
"01","叙情小曲","ひとりしょんぼりうつむいて","笹川銀子",,,,,,,"ギター・マンドリン・フルート伴奏",,,,"佐々木緑亭",,"高峰龍雄",,,"ニットー","5543-A",,1932,,"なし",,
"01","叙情小曲","今宵あなたのお望みは","笹川銀子",,,,,,,"ギター・マンドリン・フルート伴奏",,,,"佐々木緑亭",,"高峰龍雄",,,"ニットー","5543-B",,1932,,"なし",,
"06","映画主題歌","ブロンド・ヴィナスの唄","渡辺光子",,,,,,,"N.O楽団",,,,"大沼 萍",,"江口夜詩",,"江口夜詩","ニットー","5922-A",,1933,"パラマウント映画　デートリヒ主演","なし",,
"06","映画主題歌","港離れて","大川静夫",,,,,,,"N.O楽団",,,,"島田磬也",,"江口夜詩",,"江口夜詩","ニットー","5922-B",,1933,"宝塚映画　映画主題歌","なし",,
"01","ダンス小唄","妾(わた)しゃ死ぬ程好きなのよ","笹川銀子",,,,,,,"日東管弦団",,,,"久保田宵二",,"森 義八郎",,,"ニットー","5710-A",,1932,"ブルース","なし",,
"01","ダンス小唄","朝から晩まで","丸山和歌子",,,,,,,"日東管弦団",,,,"田端二八郎",,"永井 巴",,,"ニットー","5710-B",,1932,"ブルース","なし",,
"01","流行歌","旅の愁い","東海林太郎",,,,,,,"N.O楽団",,,,"松村又一",,"草笛道郎",,"清田 茂","ニットー","101-A",,"不詳","ワルツ","なし",,
"01","流行歌","流浪の唄","東海林太郎",,,,,,,"N.O楽団",,,,"松村又一",,"中田君夫",,"中田君夫","ニットー","101-B",,"不詳","フォックストロット","なし",,
"04","ダンスミュージック","夕空晴れて","大川静夫",,,,,,,"巴里ムーランルージュ楽員",,,,"記載なし",,"記載なし",,,"ニットー","S1414-A",,1936,"ワルツ　大衆盤","なし",,
"04","ダンスミュージック","故郷の廃家","川路美子",,,,,,,"巴里ムーランルージュ楽員",,,,"記載なし",,"記載なし",,,"ニットー","S1414-B",,1936,"ワルツ　大衆盤","なし",,
"02","書生節","すたれ者","寺井金春",,,,,,,,,,,"記載なし",,"記載なし",,,"ニットー","1888-A",,"不詳",,"https://search.showakan.go.jp/search/record/detail.php?id=90115093",,
"02","書生節","旅路の唄","寺井金春",,,,,,,,,,,"記載なし",,"記載なし",,,"ニットー","1888-B",,"不詳",,"https://search.showakan.go.jp/search/record/detail.php?id=90115094",,
"07","軍歌","皇軍進発","貝塚 正",,,,,,,"ニットー管弦楽団",,,,"伊藤松雄",,"永井 巴",,,"ニットー","S1406-A",,1936,"大衆盤","なし",,
"07","軍歌","わが戦友","貝塚 正",,,,,,,"ニットー管弦楽団",,,,"伊藤松雄",,"永井 巴",,,"ニットー","S1406-B",,1936,"大衆盤","なし",,
"01","新小唄","当世緊縮節","小千代",,,,,,,"ピアノ三絃伴奏",,,,"小国比沙志",,"伊野冷晃",,"篠原正雄","ニットー","3758-A",,1929,,"なし",,
"01","新小唄","当世緊縮節","鴨川京子",,,,,,,"管弦楽伴奏",,,,"小国比沙志",,"伊野冷晃",,"篠原正雄","ニットー","3758-B",,1929,,"なし",,
"10","記載なし","西陣ぞめき(上)","玉葉","金弥","光栄","玉蝶",,,,"福二(三絃)","雛三(三絃)","成田七五三夫ジャズバンド",,"高谷 伸",,"杵屋弥助",,"佐藤隆也","ニットー","無番号1",,"不詳","京都北新地芸伎　","なし",,
"10","記載なし","西陣ぞめき(下)","玉葉","金弥","光栄","玉蝶",,,,"福二(三絃)","雛三(三絃)","成田七五三夫ジャズバンド",,"高谷 伸",,"杵屋弥助",,"佐藤隆也","ニットー","無番号2",,"不詳","京都北新地芸伎　","なし",,
"01","流行歌","糸のもつれ","浅草美ち奴",,,,,,,"ニットーオーケストラ",,,,"松村又一",,"服部良一",,,"ニットー","S1173-A",,1936,"大衆盤　6440-Bの再発売か？","なし",,
"01","流行歌","君を訪ねて","渡辺光子",,,,,,,"N.O楽団",,,,"畑中正澄",,"永井 巴",,,"ニットー","S1173-B",,1936,"大衆盤","なし",,
"07","新鉄道唱歌","東海道線","永井郁子",,,,,,,"沢田柳吉(ピアノ)",,,,"記載なし",,"記載なし",,,"ニットー","3601-A",,1929,"鉄道省・大阪毎日・東京日日新聞社発表","https://search.showakan.go.jp/search/record/detail.php?id=90002699",,
"07","新鉄道唱歌","東海道線","岩崎英太指揮","児童合唱団",,,,,,"ニットー管弦団",,,,"記載なし",,"記載なし",,,"ニットー","3601-B",,1929,"鉄道省・大阪毎日・東京日日新聞社発表","https://search.showakan.go.jp/search/record/detail.php?id=90002700",,
"10","奉祝歌","皇子御降誕奉祝歌","ニットー合唱団",,,,,,,,,,,"清水かつら",,"阪東政一",,,"ニットー","6330-A",,1934,,,,
"10","奉祝歌","弥栄踊","北陽駒香","ニットー合唱団",,,,,,"ニットー管弦楽団",,,,"松村又一",,"阪東政一",,,"ニットー","6330-B",,1934,,,,
"01","流行歌謡曲","湖上の踊り","川路美子",,,,,,,"巴里ムーランルージュ楽員",,,,"松村又一",,"江口夜詩",,"江口夜詩","ニットー","S1481-A",,1936,"大衆盤　",,,
"01","流行歌謡曲","山は白銀","大川静夫",,,,,,,"巴里ムーランルージュ楽員",,,,"松村又一",,"江口夜詩",,"江口夜詩","ニットー","S1481-B",,1936,"大衆盤　",,,
"01","流行歌","廿才(はたち)の秋","友野俊一",,,,,,,"N.O楽団",,,,"西川林之助",,"山下五郎",,"服部良一","ニットー","S1840-A",,1936,,,,
"01","流行歌","君にもたれて","川路美子",,,,,,,"N.O楽団",,,,"林 柳波",,"池 譲",,"池 譲","ニットー","S1840-B",,1936,"5787-Aと同じ曲か？",,,
"01","流行歌","初春ばやし","小花","美ち奴","きみ栄",,,,,"ニットーオーケストラ",,,,"伊藤松雄",,"服部良一",,"服部良一","ニットー","6641-A",,1935,"S1427-Aと同じ曲か？",,,
"01","流行歌","明けの東雲","田中文洲",,,,,,,"ニットーオーケストラ",,,,"松村又一",,"山下五郎",,"篠原正雄","ニットー","6641-B",,1935,,,,
"01","流行歌","夢の幌馬車","三上静雄",,,,,,,"N.O楽団",,,,"松村又一",,"草笛道朗",,"草笛道朗","ニットー","6442-A",,1934,,,,
"01","流行歌","夜明けまで","藤田不二子",,,,,,,"N.O楽団",,,,"沼津太郎",,"青山武夫",,"青山武夫","ニットー","6442-B",,1934,,,,
"01","流行歌","曠野に祈る","浅草美ち奴",,,,,,,"N.O楽団",,,,"伊藤松雄",,"水谷ひろし",,"服部良一","ニットー","S1026-A",,1936,"大衆盤",,,
"01","流行歌","胡弓の調べ","浅草美ち奴",,,,,,,"N.O楽団",,,,"伊藤松雄",,"服部良一",,"服部良一","ニットー","S1026-B",,1936,"ワルツ　大衆盤",,,
"01","流行歌","初春ばやし","浅草美ち奴","日本橋きみ栄","小花",,,,,"ニットー管弦楽団",,,,"伊藤松雄",,"服部良一",,"服部良一","ニットー","S1427-A",,1936,"大衆盤　6641-Aと同じ曲か？",,,
"01","流行民謡","豊年ぶし","浅草美ち奴",,,,,,,"ニットー管弦楽団",,,,"平山 蘆江",,"阪東政一",,"山崎裕康","ニットー","S1427-B",,1936,"大衆盤",,,
"01","流行歌","恋慕くづし","浅草美ち奴",,,,,,,"ニットーオーケストラ",,,,"西岡水朗",,,,"服部良一","ニットー","S1025-A",,1936,"合同記念奉仕盤　作曲者の記載なし",,,
"01","流行歌","草津くづし","浅草美ち奴",,,,,,,"ニットーオーケストラ",,,,"大沼 萍",,,,"服部良一","ニットー","S1025-B",,1936,"合同記念奉仕盤　作曲者の記載なし",,,
"01","流行歌","流す新内","大倉逸平",,,,,,,"ウエスターン管弦楽団",,,,"松田翠涛",,"太田三郎",,"太田三郎","ニットー","20012-A",,"不詳","世界最高級ウエスターン吹込",,,
"01","流行歌","うすい情","大倉逸平","新橋喜代丸",,,,,,"ウエスターン管弦楽団",,,,"小諸廉太郎",,"植田邦夫",,"植田邦夫","ニットー","20012-B",,"不詳","世界最高級ウエスターン吹込",,,
"01","流行歌","とろりとさ","東海林太郎",,,,,,,"N.O楽団",,,,"高橋掬太郎",,"中田君夫",,"中田君夫","ニットー","103-A",,"不詳",,"なし",,
"01","流行歌","アイヌの娘","東海林太郎",,,,,,,"N.O楽団",,,,"落合四一",,"草笛道朗",,"清田 茂","ニットー","103ｰB",,"不詳",,"なし",,
"01","流行歌","恋は浮草","浅草美ち奴",,,,,,,"N.O楽団",,,,"千島時雨郎",,"田村しげる",,"篠原正雄","ニットー","S1428-A",,1936,"大衆盤",,,
"01","流行歌","片えくぼ","日本橋きみ栄",,,,,,,"N.O楽団",,,,"坂村真民",,"佐藤友吉",,"佐藤友吉","ニットー","S1428-B",,1936,"大衆盤",,,
"01","流行歌","チャンリキ節","浅草美ち奴",,,,,,,"ニットーオーケストラ",,,,"記載なし",,"記載なし",,"服部良一","ニットー","S1036-A",,1936,"奉仕盤　6526－Bの再発売か？",,,
"01","流行歌","花の吐息か","浅草美ち奴",,,,,,,"ニットーオーケストラ",,,,"松村又一",,"服部良一",,"服部良一","ニットー","S1036-B",,1936,"奉仕盤",,,
"01","流行歌","朗らかな口笛","大川静夫(歌)","カナ井セツヲ(口笛)",,,,,,"N.O楽団",,,,"西岡水朗",,"江口夜詩",,"江口夜詩","ニットー","S1166-A",,1936,,,,
"01","流行歌","山のハーモニカ","東海林太郎",,,,,,,"N.O楽団",,,,"藤原山彦",,"江口夜詩",,"清田 茂","ニットー","S1166-B",,1936,"トロット",,,
"01","流行民謡","炭坑節","浅草美ち奴",,,,,,,"ニットーオーケストラ",,,,"文芸部",,,,"服部良一","ニットー","S1175-A",,1936,"大衆盤",,,
"01","流行歌","恋の不知火","日本橋きみ栄",,,,,,,"N.O楽団",,,,"千々岩秋月",,"益田銀三",,"青山武夫","ニットー","S1175-B",,1936,"大衆盤",,,
"01","流行歌","うたかたの夢","大川静夫",,,,,,,"N.O楽団",,,,"佐々木緑亭",,"江口夜詩",,"江口夜詩","ニットー","S1170-A",,1936,"5838ｰＢの再発売か？　大衆盤",,,
"01","流行歌","かもめ悲しや","浅草美ち奴",,,,,,,"N.O楽団",,,,"藤原山彦",,"江口夜詩",,"服部良一","ニットー","S1170-B",,1936,"大衆盤",,,
"01","流行歌","噂の花","浅草美ち奴",,,,,,,"N.O楽団",,,,"松村又一",,"龍田 甫",,"服部良一","ニットー","S1172-A",,1936,"大衆盤",,,
"01","流行歌","強いようでも","松島詩子",,,,,,,"N.O楽団",,,,"高橋掬太郎",,"服部良一",,"服部良一","ニットー","S1172-B",,1936,"大衆盤",,,
"01","流行歌","ほんとに涼しい","浅草美ち奴",,,,,,,"ニットーオーケストラ",,,,"正岡 容",,"大村能章",,"大村能章","ニットー","S1190-A",,1936,"大衆盤",,,
"01","流行歌","夏は嬉しや","浅草美ち奴",,,,,,,"ニットーオーケストラ",,,,"西岡水朗",,"中田君夫",,"中田君夫","ニットー","S1190-B",,1936,"大衆盤",,,
"01","流行歌","さくらおけさ","浅草美ち奴",,,,,,,"ニットーオーケストラ",,,,"西岡水朗",,"服部良一",,"服部良一","ニットー","S1058-A",,1936,"奉仕盤　6385-Aの再発売か？",,,
"01","流行歌","うららか音頭","浅草美ち奴","三上静雄","藤田不二子",,,,,"ニットーオーケストラ",,,,"野口征夫",,"服部良一",,"服部良一","ニットー","S1058-B",,1936,"奉仕盤　6385-Bの再発売か？",,,
